card_category,credit_limit,customer_age,dependent_count,education_level,gender=F,gender=M,income_category,marital_status,months_on_book,total_relationship_count,total_revolving_bal
0.0,2224.0,47.0,5.0,2.0,1.0,0.0,4.0,2.0,42.0,4.0,1106.0
0.0,1493.0,47.0,5.0,3.0,1.0,0.0,4.0,2.0,37.0,5.0,0.0
0.0,6959.0,61.0,0.0,2.0,0.0,1.0,5.0,1.0,36.0,2.0,945.0
0.0,2337.0,44.0,0.0,3.0,0.0,1.0,1.0,2.0,33.0,5.0,1442.0
0.0,1826.0,40.0,5.0,3.0,1.0,0.0,4.0,2.0,22.0,3.0,944.0
0.0,9748.0,50.0,2.0,2.0,0.0,1.0,3.0,1.0,36.0,6.0,1354.0
0.0,25657.0,47.0,1.0,3.0,1.0,0.0,5.0,3.0,36.0,5.0,2216.0
3.0,20231.0,49.0,1.0,2.0,0.0,1.0,1.0,3.0,41.0,6.0,977.0
0.0,7173.0,30.0,1.0,4.0,0.0,1.0,4.0,1.0,17.0,5.0,1227.0
0.0,8386.0,53.0,4.0,6.0,0.0,1.0,2.0,2.0,42.0,3.0,2375.0
0.0,2394.0,60.0,1.0,6.0,1.0,0.0,4.0,2.0,47.0,6.0,1427.0
0.0,1441.0,57.0,2.0,3.0,1.0,0.0,4.0,1.0,52.0,6.0,0.0
0.0,11906.0,39.0,4.0,3.0,0.0,1.0,2.0,1.0,31.0,3.0,2032.0
3.0,34516.0,52.0,3.0,2.0,0.0,1.0,0.0,0.0,42.0,6.0,1230.0
0.0,5632.0,54.0,3.0,6.0,1.0,0.0,1.0,2.0,43.0,6.0,1596.0
0.0,4613.0,65.0,1.0,2.0,1.0,0.0,4.0,2.0,56.0,6.0,1619.0
0.0,7762.0,42.0,3.0,6.0,1.0,0.0,5.0,1.0,31.0,3.0,1319.0
0.0,1724.0,55.0,2.0,2.0,1.0,0.0,4.0,2.0,42.0,4.0,0.0
0.0,14365.0,35.0,1.0,2.0,0.0,1.0,2.0,2.0,25.0,6.0,0.0
3.0,34516.0,40.0,3.0,6.0,0.0,1.0,0.0,1.0,30.0,6.0,964.0
0.0,6407.0,45.0,2.0,3.0,1.0,0.0,1.0,1.0,36.0,4.0,1884.0
0.0,6387.0,54.0,2.0,5.0,0.0,1.0,1.0,0.0,34.0,4.0,1597.0
0.0,4798.0,47.0,4.0,6.0,1.0,0.0,1.0,1.0,43.0,4.0,1017.0
0.0,1438.3,46.0,5.0,2.0,1.0,0.0,1.0,1.0,33.0,3.0,883.0
0.0,5764.0,39.0,1.0,2.0,0.0,1.0,0.0,1.0,25.0,6.0,1529.0
0.0,4785.0,47.0,4.0,3.0,0.0,1.0,1.0,1.0,42.0,6.0,1362.0
0.0,8900.0,49.0,3.0,5.0,1.0,0.0,1.0,1.0,40.0,6.0,1700.0
0.0,2423.0,35.0,2.0,5.0,1.0,0.0,5.0,2.0,29.0,3.0,0.0
0.0,2609.0,58.0,3.0,3.0,1.0,0.0,4.0,1.0,47.0,6.0,2439.0
0.0,6905.0,54.0,4.0,2.0,0.0,1.0,2.0,1.0,36.0,4.0,2303.0
0.0,2234.0,47.0,2.0,2.0,1.0,0.0,4.0,1.0,34.0,2.0,2024.0
0.0,9899.0,59.0,1.0,5.0,1.0,0.0,4.0,3.0,45.0,6.0,2023.0
3.0,32182.0,57.0,2.0,5.0,0.0,1.0,2.0,2.0,49.0,4.0,0.0
0.0,3015.0,43.0,4.0,2.0,1.0,0.0,4.0,2.0,32.0,4.0,0.0
0.0,2467.0,45.0,5.0,5.0,1.0,0.0,5.0,1.0,37.0,3.0,1446.0
0.0,6143.0,47.0,3.0,1.0,0.0,1.0,0.0,3.0,41.0,6.0,1151.0
0.0,2127.0,53.0,2.0,4.0,1.0,0.0,1.0,1.0,40.0,5.0,1995.0
0.0,7469.0,47.0,4.0,3.0,1.0,0.0,4.0,2.0,38.0,4.0,1899.0
0.0,28327.0,46.0,4.0,3.0,0.0,1.0,3.0,1.0,38.0,5.0,582.0
0.0,3413.0,42.0,2.0,2.0,1.0,0.0,4.0,3.0,36.0,6.0,0.0
0.0,3842.0,44.0,5.0,2.0,1.0,0.0,4.0,0.0,38.0,2.0,2459.0
3.0,15845.0,53.0,1.0,5.0,1.0,0.0,1.0,2.0,41.0,3.0,1675.0
0.0,16553.0,44.0,2.0,5.0,0.0,1.0,2.0,0.0,38.0,2.0,0.0
0.0,4844.0,48.0,1.0,1.0,1.0,0.0,4.0,1.0,39.0,3.0,1576.0
3.0,32292.0,34.0,2.0,2.0,1.0,0.0,5.0,3.0,16.0,2.0,1731.0
3.0,19220.0,52.0,2.0,2.0,1.0,0.0,1.0,1.0,42.0,3.0,0.0
0.0,2723.0,52.0,0.0,2.0,1.0,0.0,1.0,3.0,42.0,4.0,1544.0
0.0,2388.0,37.0,1.0,5.0,1.0,0.0,4.0,2.0,28.0,6.0,1708.0
0.0,8687.0,49.0,1.0,2.0,1.0,0.0,4.0,0.0,44.0,5.0,1763.0
0.0,8771.0,43.0,2.0,5.0,1.0,0.0,4.0,1.0,34.0,6.0,1662.0
0.0,5821.0,40.0,4.0,2.0,0.0,1.0,1.0,0.0,28.0,1.0,894.0
0.0,19719.0,44.0,4.0,5.0,0.0,1.0,3.0,2.0,31.0,3.0,1303.0
0.0,2107.0,44.0,4.0,6.0,1.0,0.0,4.0,1.0,36.0,4.0,0.0
0.0,34516.0,46.0,4.0,2.0,0.0,1.0,0.0,2.0,34.0,4.0,0.0
0.0,9043.0,43.0,4.0,4.0,0.0,1.0,1.0,2.0,25.0,1.0,1974.0
0.0,8581.0,34.0,2.0,5.0,0.0,1.0,2.0,1.0,36.0,6.0,2326.0
0.0,9654.0,45.0,0.0,6.0,0.0,1.0,3.0,1.0,37.0,4.0,2035.0
3.0,34516.0,40.0,3.0,2.0,0.0,1.0,3.0,1.0,36.0,6.0,1002.0
3.0,34516.0,47.0,3.0,5.0,1.0,0.0,5.0,2.0,33.0,2.0,1930.0
0.0,2974.0,53.0,4.0,3.0,1.0,0.0,4.0,1.0,36.0,6.0,1170.0
0.0,8396.0,46.0,2.0,5.0,0.0,1.0,2.0,2.0,35.0,1.0,604.0
0.0,12958.0,36.0,3.0,6.0,1.0,0.0,1.0,1.0,22.0,5.0,2273.0
0.0,2384.0,49.0,2.0,2.0,0.0,1.0,3.0,2.0,43.0,2.0,1919.0
0.0,5492.0,40.0,3.0,3.0,1.0,0.0,4.0,2.0,35.0,6.0,1573.0
0.0,3240.0,45.0,4.0,1.0,1.0,0.0,4.0,1.0,36.0,5.0,1775.0
0.0,8513.0,36.0,4.0,6.0,1.0,0.0,5.0,0.0,16.0,6.0,0.0
0.0,1690.0,38.0,1.0,2.0,0.0,1.0,4.0,2.0,28.0,4.0,1459.0
0.0,3892.0,54.0,2.0,3.0,1.0,0.0,1.0,1.0,36.0,3.0,0.0
0.0,12745.0,46.0,3.0,5.0,0.0,1.0,2.0,1.0,33.0,2.0,0.0
0.0,31668.0,52.0,2.0,2.0,0.0,1.0,0.0,2.0,41.0,1.0,810.0
0.0,19000.0,50.0,3.0,5.0,0.0,1.0,3.0,2.0,35.0,1.0,2389.0
0.0,11362.0,44.0,1.0,5.0,0.0,1.0,0.0,0.0,39.0,3.0,0.0
2.0,34516.0,44.0,2.0,5.0,0.0,1.0,0.0,1.0,36.0,2.0,1421.0
0.0,4066.0,36.0,2.0,5.0,1.0,0.0,4.0,1.0,36.0,4.0,1639.0
0.0,13068.0,48.0,2.0,2.0,0.0,1.0,1.0,3.0,36.0,5.0,1718.0
3.0,16985.0,46.0,4.0,6.0,1.0,0.0,1.0,2.0,35.0,6.0,968.0
0.0,2960.0,49.0,1.0,1.0,1.0,0.0,4.0,2.0,40.0,1.0,0.0
0.0,29738.0,42.0,3.0,2.0,0.0,1.0,3.0,1.0,36.0,1.0,2370.0
0.0,2826.0,49.0,4.0,3.0,1.0,0.0,4.0,1.0,43.0,4.0,2070.0
0.0,9524.0,48.0,4.0,0.0,0.0,1.0,3.0,1.0,44.0,2.0,1449.0
1.0,22725.0,35.0,3.0,6.0,0.0,1.0,1.0,2.0,19.0,1.0,808.0
0.0,1438.3,40.0,5.0,2.0,1.0,0.0,4.0,3.0,27.0,4.0,0.0
0.0,3410.0,44.0,3.0,3.0,1.0,0.0,1.0,2.0,37.0,4.0,1110.0
0.0,9139.0,41.0,4.0,3.0,1.0,0.0,5.0,1.0,30.0,5.0,1620.0
0.0,15370.0,39.0,3.0,3.0,1.0,0.0,5.0,3.0,34.0,4.0,686.0
0.0,11910.0,44.0,2.0,2.0,0.0,1.0,3.0,1.0,35.0,3.0,2098.0
0.0,4315.0,65.0,0.0,3.0,1.0,0.0,5.0,1.0,53.0,4.0,717.0
0.0,10325.0,46.0,2.0,3.0,0.0,1.0,2.0,2.0,34.0,2.0,0.0
0.0,2705.0,45.0,4.0,2.0,1.0,0.0,5.0,1.0,35.0,4.0,0.0
0.0,2436.0,57.0,2.0,2.0,1.0,0.0,4.0,1.0,48.0,5.0,680.0
0.0,22906.0,43.0,3.0,2.0,0.0,1.0,0.0,1.0,36.0,3.0,1132.0
0.0,4255.0,47.0,3.0,3.0,1.0,0.0,4.0,3.0,40.0,4.0,1681.0
0.0,32535.0,42.0,4.0,2.0,0.0,1.0,3.0,2.0,33.0,4.0,0.0
0.0,9580.0,54.0,1.0,2.0,0.0,1.0,3.0,0.0,44.0,1.0,132.0
0.0,3168.0,51.0,4.0,2.0,0.0,1.0,0.0,2.0,36.0,2.0,2147.0
3.0,11884.0,47.0,3.0,5.0,1.0,0.0,4.0,1.0,36.0,5.0,1339.0
0.0,11167.0,51.0,1.0,0.0,1.0,0.0,5.0,1.0,37.0,4.0,0.0
0.0,1707.0,56.0,4.0,6.0,1.0,0.0,4.0,1.0,44.0,3.0,0.0
0.0,4871.0,31.0,0.0,4.0,1.0,0.0,4.0,0.0,36.0,6.0,0.0
0.0,1438.3,47.0,3.0,6.0,1.0,0.0,4.0,2.0,38.0,4.0,0.0
0.0,23223.0,50.0,2.0,6.0,0.0,1.0,2.0,1.0,43.0,2.0,628.0
0.0,2711.0,33.0,3.0,2.0,0.0,1.0,3.0,1.0,36.0,5.0,2073.0
0.0,1644.0,30.0,1.0,5.0,1.0,0.0,4.0,0.0,19.0,6.0,0.0
0.0,11121.0,45.0,3.0,5.0,0.0,1.0,2.0,2.0,36.0,2.0,1296.0
0.0,2029.0,46.0,1.0,6.0,1.0,0.0,4.0,2.0,39.0,2.0,1074.0
3.0,34516.0,57.0,3.0,6.0,0.0,1.0,0.0,2.0,49.0,1.0,2517.0
0.0,10018.0,46.0,3.0,2.0,1.0,0.0,1.0,1.0,38.0,2.0,829.0
3.0,26437.0,38.0,2.0,6.0,0.0,1.0,2.0,0.0,26.0,4.0,681.0
0.0,14828.0,42.0,2.0,1.0,1.0,0.0,5.0,1.0,30.0,4.0,1513.0
0.0,23032.0,36.0,2.0,0.0,0.0,1.0,2.0,2.0,24.0,5.0,840.0
0.0,4734.0,33.0,3.0,4.0,1.0,0.0,5.0,3.0,25.0,3.0,2517.0
0.0,3336.0,45.0,2.0,2.0,1.0,0.0,4.0,1.0,36.0,2.0,1889.0
0.0,2253.0,52.0,1.0,3.0,1.0,0.0,4.0,1.0,36.0,2.0,1981.0
0.0,6576.0,45.0,1.0,2.0,0.0,1.0,1.0,2.0,36.0,4.0,0.0
0.0,3178.0,27.0,0.0,2.0,0.0,1.0,1.0,2.0,16.0,4.0,1118.0
3.0,34516.0,53.0,3.0,3.0,0.0,1.0,3.0,2.0,33.0,2.0,0.0
0.0,8141.0,60.0,2.0,3.0,1.0,0.0,4.0,2.0,54.0,1.0,1811.0
0.0,10144.0,65.0,0.0,5.0,0.0,1.0,5.0,1.0,56.0,3.0,1295.0
0.0,1438.3,46.0,3.0,2.0,1.0,0.0,4.0,1.0,34.0,3.0,0.0
0.0,2950.0,42.0,4.0,2.0,1.0,0.0,4.0,2.0,26.0,5.0,1705.0
0.0,23008.0,57.0,2.0,6.0,0.0,1.0,3.0,2.0,38.0,6.0,2280.0
0.0,2900.0,45.0,3.0,2.0,1.0,0.0,4.0,3.0,32.0,6.0,2018.0
0.0,5826.0,44.0,4.0,6.0,1.0,0.0,5.0,1.0,37.0,4.0,0.0
0.0,6235.0,48.0,3.0,2.0,1.0,0.0,1.0,1.0,39.0,2.0,0.0
0.0,1832.0,48.0,1.0,0.0,1.0,0.0,4.0,1.0,38.0,5.0,748.0
0.0,34010.0,47.0,4.0,5.0,0.0,1.0,3.0,2.0,32.0,3.0,1340.0
0.0,1472.0,53.0,1.0,6.0,1.0,0.0,4.0,1.0,36.0,2.0,1196.0
0.0,8109.0,47.0,3.0,2.0,1.0,0.0,4.0,3.0,36.0,5.0,0.0
0.0,8159.0,50.0,2.0,3.0,1.0,0.0,5.0,1.0,41.0,3.0,2277.0
0.0,6380.0,42.0,3.0,3.0,0.0,1.0,3.0,2.0,29.0,3.0,1238.0
0.0,6275.0,38.0,2.0,0.0,1.0,0.0,1.0,1.0,28.0,3.0,1579.0
1.0,15987.0,43.0,5.0,2.0,1.0,0.0,4.0,1.0,38.0,2.0,1372.0
0.0,13623.0,51.0,0.0,1.0,1.0,0.0,5.0,1.0,46.0,1.0,1432.0
0.0,7150.0,44.0,4.0,1.0,0.0,1.0,3.0,0.0,34.0,5.0,1887.0
0.0,13478.0,50.0,5.0,5.0,0.0,1.0,0.0,1.0,36.0,2.0,0.0
0.0,14370.0,44.0,4.0,3.0,0.0,1.0,2.0,2.0,40.0,4.0,945.0
0.0,5624.0,47.0,2.0,4.0,1.0,0.0,1.0,0.0,33.0,6.0,1216.0
0.0,2890.0,41.0,3.0,2.0,1.0,0.0,4.0,1.0,29.0,1.0,2150.0
0.0,5723.0,36.0,2.0,2.0,1.0,0.0,4.0,1.0,30.0,1.0,0.0
0.0,2648.0,45.0,2.0,2.0,0.0,1.0,2.0,1.0,33.0,4.0,2309.0
0.0,6732.0,33.0,2.0,5.0,1.0,0.0,1.0,1.0,23.0,4.0,0.0
0.0,11538.0,41.0,3.0,6.0,1.0,0.0,5.0,1.0,35.0,2.0,0.0
0.0,3028.0,50.0,3.0,4.0,1.0,0.0,1.0,0.0,39.0,3.0,1339.0
0.0,34516.0,41.0,3.0,3.0,0.0,1.0,0.0,1.0,32.0,2.0,0.0
0.0,34516.0,45.0,4.0,3.0,0.0,1.0,3.0,1.0,36.0,3.0,1170.0
0.0,13003.0,39.0,2.0,2.0,0.0,1.0,2.0,1.0,27.0,3.0,0.0
0.0,25737.0,52.0,2.0,3.0,0.0,1.0,3.0,2.0,46.0,2.0,1168.0
0.0,11770.0,48.0,1.0,6.0,0.0,1.0,2.0,1.0,36.0,4.0,1813.0
0.0,9661.0,37.0,1.0,6.0,1.0,0.0,4.0,2.0,32.0,6.0,0.0
0.0,2118.0,35.0,4.0,2.0,1.0,0.0,4.0,2.0,29.0,6.0,1189.0
0.0,2215.0,64.0,0.0,6.0,0.0,1.0,4.0,1.0,56.0,6.0,1915.0
3.0,10973.0,48.0,4.0,2.0,1.0,0.0,4.0,1.0,36.0,2.0,1466.0
0.0,3549.0,65.0,0.0,4.0,1.0,0.0,4.0,1.0,56.0,5.0,1880.0
0.0,1923.0,39.0,2.0,6.0,1.0,0.0,4.0,2.0,29.0,6.0,845.0
0.0,6263.0,47.0,4.0,5.0,1.0,0.0,5.0,2.0,42.0,3.0,2517.0
0.0,17412.0,51.0,2.0,2.0,1.0,0.0,5.0,1.0,36.0,5.0,730.0
0.0,6859.0,61.0,1.0,5.0,1.0,0.0,4.0,1.0,36.0,3.0,2489.0
0.0,3674.0,62.0,0.0,2.0,0.0,1.0,2.0,1.0,36.0,6.0,895.0
0.0,1857.0,54.0,3.0,6.0,1.0,0.0,4.0,2.0,36.0,2.0,0.0
0.0,3152.0,36.0,3.0,5.0,0.0,1.0,1.0,1.0,31.0,6.0,1986.0
0.0,8186.0,32.0,0.0,5.0,0.0,1.0,2.0,2.0,14.0,4.0,0.0
0.0,12756.0,44.0,3.0,3.0,0.0,1.0,2.0,2.0,31.0,4.0,837.0
0.0,4327.0,26.0,1.0,3.0,0.0,1.0,2.0,2.0,15.0,6.0,0.0
0.0,2003.0,44.0,5.0,6.0,1.0,0.0,4.0,2.0,24.0,4.0,1224.0
0.0,8087.0,36.0,2.0,3.0,1.0,0.0,4.0,2.0,36.0,6.0,1263.0
0.0,25618.0,28.0,0.0,3.0,0.0,1.0,5.0,1.0,21.0,5.0,1209.0
0.0,2811.0,45.0,2.0,5.0,0.0,1.0,1.0,3.0,37.0,6.0,1630.0
0.0,26058.0,47.0,3.0,5.0,0.0,1.0,3.0,2.0,36.0,5.0,1664.0
0.0,6099.0,65.0,2.0,2.0,0.0,1.0,5.0,1.0,55.0,3.0,2175.0
0.0,1690.0,37.0,2.0,6.0,1.0,0.0,4.0,2.0,25.0,3.0,0.0
0.0,11862.0,48.0,4.0,6.0,0.0,1.0,3.0,2.0,36.0,1.0,2517.0
0.0,2560.0,50.0,1.0,2.0,1.0,0.0,1.0,1.0,36.0,5.0,1807.0
0.0,1548.0,47.0,4.0,6.0,1.0,0.0,4.0,2.0,39.0,3.0,0.0
0.0,3009.0,35.0,0.0,6.0,1.0,0.0,4.0,1.0,22.0,2.0,2517.0
0.0,4439.0,34.0,2.0,2.0,0.0,1.0,4.0,2.0,28.0,5.0,844.0
3.0,34516.0,38.0,4.0,4.0,0.0,1.0,3.0,2.0,36.0,1.0,1435.0
0.0,2526.0,40.0,3.0,2.0,0.0,1.0,1.0,2.0,32.0,5.0,2303.0
0.0,3575.0,44.0,3.0,2.0,0.0,1.0,1.0,0.0,32.0,1.0,0.0
0.0,34516.0,49.0,4.0,2.0,0.0,1.0,3.0,1.0,39.0,5.0,543.0
0.0,29890.0,49.0,4.0,6.0,0.0,1.0,3.0,1.0,38.0,2.0,0.0
0.0,3132.0,56.0,1.0,6.0,1.0,0.0,4.0,1.0,45.0,4.0,2230.0
0.0,34516.0,41.0,1.0,2.0,0.0,1.0,3.0,1.0,30.0,3.0,2109.0
0.0,9926.0,55.0,3.0,6.0,0.0,1.0,0.0,1.0,49.0,3.0,2018.0
3.0,34516.0,38.0,1.0,1.0,0.0,1.0,3.0,2.0,29.0,6.0,1435.0
0.0,4416.0,46.0,3.0,2.0,1.0,0.0,4.0,1.0,36.0,3.0,1333.0
0.0,9239.0,36.0,1.0,6.0,1.0,0.0,4.0,2.0,36.0,4.0,1421.0
0.0,19995.0,46.0,3.0,5.0,1.0,0.0,5.0,2.0,33.0,5.0,0.0
0.0,2006.0,44.0,2.0,2.0,1.0,0.0,5.0,1.0,26.0,2.0,1030.0
0.0,2069.0,42.0,5.0,3.0,1.0,0.0,4.0,0.0,36.0,5.0,1288.0
0.0,5448.0,51.0,1.0,3.0,1.0,0.0,5.0,2.0,39.0,4.0,0.0
0.0,1929.0,42.0,2.0,2.0,1.0,0.0,4.0,1.0,23.0,3.0,1673.0
0.0,13187.0,46.0,5.0,0.0,0.0,1.0,3.0,2.0,36.0,1.0,2241.0
0.0,11671.0,47.0,3.0,2.0,0.0,1.0,3.0,2.0,32.0,2.0,1304.0
1.0,14938.0,49.0,3.0,5.0,0.0,1.0,0.0,1.0,38.0,4.0,0.0
0.0,12773.0,43.0,5.0,2.0,0.0,1.0,2.0,3.0,28.0,1.0,1637.0
1.0,34516.0,53.0,4.0,2.0,1.0,0.0,5.0,2.0,41.0,5.0,2374.0
0.0,1438.3,62.0,1.0,6.0,1.0,0.0,4.0,1.0,56.0,6.0,0.0
0.0,5991.0,56.0,1.0,5.0,1.0,0.0,4.0,1.0,36.0,6.0,1993.0
3.0,13994.0,48.0,2.0,2.0,1.0,0.0,4.0,1.0,35.0,5.0,0.0
0.0,2469.0,39.0,2.0,2.0,1.0,0.0,4.0,2.0,26.0,5.0,1826.0
0.0,3001.0,45.0,4.0,2.0,1.0,0.0,4.0,2.0,33.0,2.0,2055.0
0.0,13882.0,43.0,4.0,3.0,0.0,1.0,3.0,3.0,37.0,4.0,758.0
0.0,17531.0,39.0,0.0,3.0,1.0,0.0,5.0,2.0,27.0,6.0,0.0
0.0,4980.0,55.0,0.0,1.0,0.0,1.0,2.0,1.0,36.0,4.0,906.0
0.0,2625.0,40.0,4.0,2.0,1.0,0.0,1.0,2.0,27.0,2.0,1594.0
0.0,1493.0,50.0,1.0,4.0,1.0,0.0,1.0,2.0,46.0,1.0,932.0
0.0,4608.0,58.0,2.0,2.0,1.0,0.0,4.0,1.0,39.0,3.0,1077.0
0.0,27984.0,48.0,4.0,2.0,0.0,1.0,3.0,1.0,36.0,1.0,1793.0
0.0,2214.0,38.0,2.0,2.0,1.0,0.0,5.0,2.0,24.0,3.0,570.0
0.0,3537.0,51.0,2.0,6.0,1.0,0.0,4.0,2.0,36.0,3.0,0.0
0.0,34516.0,40.0,4.0,5.0,0.0,1.0,3.0,2.0,36.0,6.0,572.0
0.0,13363.0,38.0,1.0,3.0,0.0,1.0,3.0,1.0,24.0,4.0,1230.0
0.0,3552.0,63.0,0.0,6.0,1.0,0.0,4.0,1.0,36.0,4.0,2517.0
0.0,5299.0,52.0,2.0,5.0,1.0,0.0,4.0,1.0,48.0,3.0,578.0
0.0,3436.0,34.0,2.0,6.0,0.0,1.0,1.0,1.0,29.0,3.0,1650.0
0.0,2733.0,52.0,1.0,5.0,0.0,1.0,3.0,2.0,37.0,5.0,1306.0
0.0,2900.0,43.0,3.0,0.0,0.0,1.0,3.0,1.0,25.0,3.0,2517.0
0.0,2187.0,39.0,3.0,5.0,0.0,1.0,2.0,1.0,29.0,4.0,0.0
0.0,2902.0,51.0,4.0,3.0,1.0,0.0,4.0,2.0,36.0,6.0,1634.0
0.0,2182.0,49.0,2.0,5.0,1.0,0.0,4.0,2.0,36.0,6.0,1722.0
0.0,5988.0,29.0,0.0,3.0,0.0,1.0,1.0,2.0,36.0,6.0,660.0
0.0,15108.0,54.0,3.0,2.0,0.0,1.0,3.0,3.0,47.0,6.0,1288.0
0.0,2799.0,58.0,1.0,3.0,1.0,0.0,4.0,1.0,46.0,4.0,1532.0
0.0,7030.0,52.0,2.0,3.0,1.0,0.0,4.0,2.0,47.0,5.0,994.0
0.0,34516.0,51.0,4.0,5.0,0.0,1.0,3.0,0.0,38.0,5.0,0.0
0.0,11548.0,51.0,1.0,6.0,0.0,1.0,2.0,1.0,45.0,2.0,0.0
0.0,4402.0,51.0,1.0,2.0,1.0,0.0,4.0,2.0,37.0,4.0,697.0
0.0,7317.0,44.0,4.0,4.0,1.0,0.0,4.0,3.0,36.0,3.0,1540.0
0.0,3125.0,50.0,4.0,2.0,1.0,0.0,4.0,2.0,36.0,6.0,1928.0
0.0,5544.0,47.0,2.0,1.0,1.0,0.0,4.0,1.0,35.0,3.0,1184.0
0.0,9959.0,42.0,2.0,0.0,0.0,1.0,3.0,2.0,36.0,1.0,2517.0
0.0,2765.0,47.0,4.0,1.0,1.0,0.0,4.0,2.0,36.0,3.0,901.0
0.0,2360.0,37.0,2.0,1.0,0.0,1.0,0.0,2.0,31.0,2.0,1204.0
0.0,7970.0,48.0,3.0,2.0,0.0,1.0,3.0,1.0,37.0,5.0,2434.0
0.0,4742.0,41.0,3.0,6.0,0.0,1.0,3.0,2.0,32.0,1.0,2221.0
0.0,3131.0,36.0,2.0,5.0,1.0,0.0,1.0,2.0,26.0,3.0,2379.0
0.0,4830.0,51.0,2.0,4.0,0.0,1.0,3.0,3.0,43.0,4.0,1970.0
0.0,4318.0,45.0,3.0,2.0,1.0,0.0,1.0,3.0,35.0,2.0,2359.0
0.0,2701.0,45.0,4.0,3.0,0.0,1.0,0.0,2.0,37.0,4.0,1986.0
0.0,2768.0,41.0,2.0,2.0,1.0,0.0,1.0,2.0,25.0,4.0,2228.0
0.0,2417.0,59.0,0.0,5.0,1.0,0.0,4.0,1.0,39.0,6.0,1932.0
0.0,2218.0,37.0,2.0,3.0,0.0,1.0,2.0,1.0,30.0,4.0,1266.0
0.0,4668.0,48.0,1.0,5.0,1.0,0.0,4.0,0.0,38.0,3.0,0.0
0.0,2527.0,39.0,3.0,2.0,0.0,1.0,2.0,2.0,36.0,5.0,2204.0
0.0,3394.0,39.0,4.0,2.0,1.0,0.0,1.0,2.0,25.0,2.0,2517.0
0.0,1552.0,44.0,4.0,3.0,1.0,0.0,4.0,2.0,35.0,2.0,1375.0
0.0,1438.3,50.0,1.0,5.0,1.0,0.0,4.0,1.0,43.0,6.0,0.0
0.0,1438.3,26.0,0.0,5.0,1.0,0.0,4.0,2.0,20.0,4.0,0.0
0.0,5608.0,44.0,2.0,5.0,1.0,0.0,1.0,0.0,27.0,4.0,1243.0
0.0,3399.0,36.0,3.0,3.0,1.0,0.0,5.0,1.0,30.0,6.0,2173.0
3.0,34516.0,41.0,3.0,6.0,1.0,0.0,5.0,1.0,34.0,5.0,2053.0
0.0,1621.0,39.0,3.0,3.0,1.0,0.0,4.0,2.0,33.0,2.0,0.0
0.0,1451.0,42.0,3.0,2.0,1.0,0.0,1.0,2.0,36.0,6.0,599.0
0.0,3308.0,49.0,2.0,3.0,0.0,1.0,1.0,0.0,36.0,2.0,2150.0
0.0,2751.0,39.0,1.0,3.0,1.0,0.0,5.0,1.0,36.0,1.0,1158.0
0.0,2826.0,45.0,3.0,3.0,1.0,0.0,4.0,1.0,27.0,4.0,2162.0
0.0,8876.0,48.0,3.0,1.0,0.0,1.0,2.0,1.0,36.0,3.0,1132.0
0.0,8989.0,46.0,3.0,1.0,0.0,1.0,0.0,1.0,38.0,3.0,552.0
0.0,5268.0,48.0,4.0,5.0,0.0,1.0,1.0,2.0,37.0,1.0,2191.0
0.0,5462.0,64.0,0.0,1.0,1.0,0.0,4.0,1.0,53.0,4.0,1864.0
2.0,34516.0,51.0,0.0,1.0,0.0,1.0,0.0,2.0,44.0,3.0,1925.0
0.0,1532.0,48.0,3.0,5.0,1.0,0.0,4.0,2.0,43.0,5.0,1183.0
0.0,12399.0,45.0,5.0,3.0,0.0,1.0,2.0,3.0,25.0,1.0,1461.0
0.0,1438.3,36.0,1.0,6.0,0.0,1.0,4.0,2.0,23.0,4.0,928.0
0.0,1854.0,54.0,2.0,2.0,1.0,0.0,1.0,1.0,36.0,5.0,1528.0
0.0,16815.0,46.0,4.0,2.0,1.0,0.0,5.0,1.0,38.0,3.0,0.0
0.0,3422.0,65.0,0.0,2.0,0.0,1.0,4.0,2.0,56.0,3.0,0.0
0.0,2279.0,65.0,0.0,6.0,1.0,0.0,4.0,2.0,56.0,6.0,1789.0
0.0,1438.3,51.0,2.0,4.0,1.0,0.0,4.0,1.0,44.0,3.0,1031.0
0.0,30011.0,54.0,1.0,6.0,0.0,1.0,3.0,2.0,36.0,6.0,1232.0
0.0,6739.0,41.0,5.0,6.0,1.0,0.0,4.0,1.0,22.0,2.0,896.0
0.0,6633.0,44.0,2.0,3.0,1.0,0.0,4.0,1.0,36.0,2.0,1322.0
3.0,10729.0,40.0,3.0,0.0,1.0,0.0,4.0,2.0,36.0,2.0,0.0
0.0,1438.3,49.0,3.0,3.0,0.0,1.0,2.0,1.0,29.0,4.0,535.0
0.0,1518.0,38.0,3.0,2.0,0.0,1.0,3.0,1.0,19.0,5.0,1115.0
0.0,6893.0,36.0,1.0,6.0,0.0,1.0,1.0,3.0,36.0,2.0,1462.0
0.0,12932.0,46.0,3.0,6.0,0.0,1.0,3.0,2.0,36.0,5.0,1893.0
0.0,3036.0,45.0,2.0,4.0,1.0,0.0,4.0,2.0,37.0,3.0,2517.0
0.0,1438.3,43.0,5.0,2.0,0.0,1.0,1.0,2.0,33.0,4.0,0.0
3.0,17657.0,48.0,5.0,3.0,0.0,1.0,1.0,1.0,34.0,5.0,2018.0
